Time, xActual, yActual, angleActual, xTarget, yTarget, angleTarget, XTE, lagE, angleE, pLeft, pRight,pAverage,velocity,classification
262.663615,-2.410690269,0.860873589,1.679862993,-2.429176253,1.089103925,1.733301125,-0.018382283,0.223985134,0.052766777,0.417137279,0.459589816,0.438363547,0.861173498,0
262.668958,-2.411191118,0.865447499,1.680911711,-2.429719858,1.093359321,1.73397972,-0.018437304,0.223619605,0.052389414,0.417015453,0.458980584,0.437998019,0.835909603,0
262.674279,-2.411679908,0.869868435,1.68182934,-2.430261225,1.097597195,1.73465552,-0.018508066,0.223452606,0.05215038,0.417038734,0.458623307,0.43783102,0.845835683,0
262.679598,-2.41217842,0.874339731,1.682615878,-2.430802389,1.101833477,1.735331067,-0.018578713,0.223216744,0.052039642,0.416928886,0.458261429,0.437595157,0.852083333,0
262.684878,-2.412680449,0.878810634,1.683402417,-2.431339585,1.106038697,1.73600166,-0.018652466,0.2229791,0.05192865,0.416820491,0.457894536,0.437357513,0.868324212,0
262.690177,-2.413197483,0.883382742,1.684188955,-2.431917027,1.110366257,1.736655511,-0.018721766,0.222607964,0.051812705,0.429492484,0.468687755,0.44909012,0.8470678,0
262.694764,-2.413637126,0.887243289,1.684713314,-2.432455269,1.114219761,1.737202314,-0.018808511,0.223079029,0.051942197,0.429985548,0.469136822,0.449561185,0.870624409,0
262.700049,-2.414160154,0.891814716,1.685499852,-2.433075415,1.11865965,1.737832324,-0.018796568,0.222363226,0.051702462,0.42937767,0.468313094,0.448845382,0.869838463,0
262.70528,-2.414680926,0.896334941,1.686417481,-2.433689224,1.123054174,1.738455898,-0.018825308,0.222288644,0.051414844,0.429475636,0.468065963,0.4487708,0.896929825,0
262.710638,-2.415235335,0.901108605,1.687466199,-2.434317936,1.12755539,1.73909461,-0.018842081,0.221912951,0.050989699,0.429329289,0.467460925,0.448395107,0.896084621,0
262.715944,-2.415788799,0.905830907,1.688383827,-2.434940546,1.132012921,1.739727123,-0.018872598,0.221695513,0.050710783,0.429281825,0.467073512,0.448177668,0.912253227,0
262.721212,-2.416352594,0.910603471,1.689432545,-2.435558697,1.136438528,1.740355107,-0.018901875,0.221382871,0.050294579,0.429206563,0.46652349,0.447865027,0.88497076,0
262.725487,-2.416800372,0.914360128,1.689956904,-2.436060329,1.140029924,1.740864718,-0.018985851,0.222059064,0.050398203,0.429914919,0.46716752,0.44854122,0.895222687,0
262.730741,-2.417359518,0.919030275,1.691005622,-2.436676837,1.14444377,1.741491033,-0.018973118,0.220976437,0.049859096,0.429089114,0.465828072,0.447458593,0.897607136,0
262.736038,-2.417929693,0.923750588,1.69166107,-2.437298391,1.14889374,1.742122474,-0.019013796,0.220670368,0.049829963,0.428838289,0.465466758,0.447152524,0.899815481,0
262.741322,-2.418502961,0.928470527,1.692316519,-2.43791842,1.153332789,1.742752365,-0.019059527,0.220400534,0.049805955,0.42862619,0.465139189,0.446882689,0.919862689,0
262.746602,-2.419091718,0.933291585,1.692971968,-2.438537979,1.157768477,1.743381779,-0.019102176,0.22001746,0.049780397,0.428298544,0.464700688,0.446499616,0.924692336,0
262.751965,-2.419696096,0.938213744,1.693627417,-2.439167278,1.162273893,1.744021087,-0.019142157,0.219528757,0.049754362,0.427862839,0.464158986,0.446010913,0.924293785,0
262.757275,-2.420297436,0.943084766,1.694676134,-2.439790357,1.166734784,1.744654078,-0.019191944,0.219161159,0.049344953,0.427749733,0.463536897,0.445643315,0.945330189,0
262.762575,-2.420916519,0.948056621,1.695462673,-2.440412263,1.171187275,1.745285876,-0.019238342,0.218646398,0.049191405,0.427358144,0.462898963,0.445128553,0.946401587,0
262.767869,-2.421539512,0.953027987,1.696249211,-2.441033465,1.175634725,1.745916959,-0.01928747,0.218123013,0.049036665,0.426961257,0.462249081,0.444605169,0.941599323,0
262.77319,-2.422166415,0.957998862,1.69703575,-2.441657835,1.180104857,1.746551261,-0.019339538,0.217594385,0.048881209,0.426562425,0.461590656,0.444076541,0.938182346,0
262.777495,-2.422674927,0.962005598,1.697691199,-2.442189424,1.183790644,1.747049332,-0.019444507,0.21805859,0.048860062,0.439524181,0.472453706,0.455988944,0.926884542,0
262.782735,-2.423289587,0.966823421,1.698608827,-2.442886475,1.188407819,1.747626987,-0.019436404,0.216919814,0.048440505,0.43858708,0.471113255,0.454850167,0.935154629,0
262.788038,-2.423921701,0.971742095,1.699264276,-2.443591906,1.193080505,1.748211587,-0.019444745,0.216623176,0.048362712,0.438337679,0.470769379,0.454553529,0.943727632,0
262.793347,-2.424563588,0.976711058,1.700050814,-2.444298135,1.197758478,1.748796849,-0.019456545,0.21633136,0.048160773,0.438158633,0.470364795,0.454261714,0.945865584,0
262.798644,-2.425209384,0.981679513,1.700575173,-2.445002768,1.202425878,1.749380787,-0.019472239,0.216044744,0.048221676,0.437857259,0.470092934,0.453975097,0.948192657,0
262.803928,-2.425857784,0.98664763,1.701361711,-2.445705672,1.207081822,1.749963293,-0.019489637,0.215747391,0.048019076,0.437678604,0.469676884,0.453677744,0.941953375,0
262.809247,-2.426510093,0.991615235,1.70188607,-2.446413232,1.211768607,1.750549657,-0.019509981,0.215438347,0.048077222,0.43736083,0.469376569,0.4533687,0.948735792,0
262.813558,-2.427044715,0.995670143,1.702410429,-2.446986702,1.215567202,1.751024899,-0.019579123,0.216079484,0.048139227,0.438040108,0.469979566,0.454009837,0.953357506,0
262.818867,-2.427708942,1.000687744,1.703328058,-2.447692931,1.220245175,1.751610161,-0.019552586,0.214854625,0.047696842,0.437009904,0.468560052,0.452784978,0.943549906,0
262.824177,-2.428371017,1.005654057,1.704114596,-2.448399294,1.224924029,1.752195532,-0.019583042,0.214567446,0.047495565,0.43685382,0.468141779,0.452497799,0.928247207,0
262.828473,-2.428901084,1.00960642,1.704638955,-2.448970769,1.228709408,1.752669121,-0.0196663,0.215302321,0.047556577,0.437641447,0.468823902,0.453232675,0.944055778,0
262.833726,-2.429562846,1.014521193,1.705294404,-2.449669549,1.233338037,1.753248209,-0.019652785,0.214165886,0.047374718,0.436582426,0.467610052,0.452096239,0.936744428,0
262.83902,-2.43022783,1.019435531,1.705687673,-2.450373783,1.238002793,1.753831817,-0.019691728,0.213879635,0.047560536,0.436242209,0.467377767,0.451809988,0.93042654,0
262.844295,-2.43088787,1.024298947,1.706212032,-2.451075489,1.242650807,1.754413331,-0.019736933,0.213680809,0.047619785,0.436058963,0.467163361,0.451611162,0.943516933,0
262.849551,-2.431557363,1.029212672,1.706605301,-2.451774668,1.24728208,1.754992749,-0.019781,0.213413933,0.047808029,0.435742032,0.46694654,0.451344286,0.934978318,0
262.854855,-2.432228789,1.034126134,1.70699857,-2.452480232,1.251955647,1.75557746,-0.019825684,0.213130103,0.047994179,0.435409811,0.466711101,0.451060456,0.945865584,0
262.860152,-2.432909088,1.039089983,1.70726075,-2.453197553,1.256654479,1.756153342,-0.019872131,0.212837776,0.04831671,0.44691789,0.476377946,0.461647918,0.955607477,0
262.864432,-2.433465497,1.043141959,1.707522929,-2.453833923,1.260591801,1.756582608,-0.019955755,0.213491728,0.048630412,0.447498615,0.477105125,0.46230187,0.95533692,0
262.86973,-2.434155367,1.048156099,1.708178378,-2.454621654,1.265465617,1.757113975,-0.019901069,0.212414973,0.04840423,0.446480264,0.475969964,0.461225114,0.96480468,0
262.875029,-2.434855526,1.053220428,1.708702737,-2.455409533,1.270340353,1.757645443,-0.019892589,0.212233374,0.048411238,0.446286681,0.47580035,0.461043515,0.948178157,0
262.880367,-2.435551311,1.058233751,1.709358186,-2.456203211,1.275250967,1.758180822,-0.019889146,0.212103705,0.048287257,0.44621556,0.475612133,0.460913847,0.961690101,0
262.88563,-2.436250383,1.063246616,1.709751455,-2.456985738,1.280092585,1.758708679,-0.0198907,0.212010189,0.048429367,0.446052543,0.475588118,0.460820331,0.945151858,0
262.890931,-2.436944345,1.068208573,1.710275814,-2.457773915,1.284969161,1.759240347,-0.019893122,0.211897984,0.048432865,0.445941011,0.475475241,0.460708126,0.945330189,0
262.896231,-2.437640908,1.073170166,1.710537993,-2.458561943,1.289844817,1.759771915,-0.019899861,0.211821027,0.048702354,0.445736049,0.47552629,0.460631169,0.960996241,0
262.900487,-2.438210593,1.077220297,1.710800173,-2.459194745,1.29376006,1.760198774,-0.019953076,0.212662264,0.048971742,0.446495807,0.476449005,0.461472406,0.951976059,0
262.90575,-2.438909758,1.082181524,1.711324532,-2.459977272,1.298601679,1.760726631,-0.019912098,0.211613955,0.048874242,0.44545527,0.475392924,0.460424097,0.979479715,0
262.911074,-2.439640168,1.087344868,1.711586711,-2.460768869,1.303499413,1.761260606,-0.019911879,0.211297314,0.049139919,0.445005571,0.475209341,0.460107456,0.976544944,0
262.916414,-2.440371931,1.09250802,1.71211107,-2.461562844,1.308411866,1.761796186,-0.019915705,0.211037361,0.049149535,0.444744636,0.47495037,0.459847503,0.986147882,0
262.921702,-2.441106402,1.097670787,1.712635429,-2.462349088,1.313276483,1.76232655,-0.019922787,0.210792198,0.049160756,0.444500945,0.474703736,0.45960234,0.986707663,0
262.926987,-2.44184358,1.102833169,1.713159788,-2.463134886,1.31813834,1.762856613,-0.019929729,0.210498622,0.049166762,0.444211308,0.47440622,0.459308764,0.993177613,0
262.932392,-2.442605226,1.108146987,1.713815237,-2.463938526,1.323110589,1.763398712,-0.019931325,0.210048988,0.049041376,0.443825962,0.473892297,0.45885913,0.991690207,0
262.937702,-2.443355781,1.113359099,1.714470686,-2.464728041,1.327995444,1.763931283,-0.019947173,0.209812886,0.048928027,0.443662383,0.473583673,0.458623028,0.977403937,0
262.942985,-2.444095112,1.118469521,1.715126134,-2.46557714,1.333006188,1.764417033,-0.019966364,0.209590493,0.048805149,0.455022278,0.482537999,0.468780139,0.99131683,0
262.948297,-2.444852499,1.123680644,1.715781583,-2.466449482,1.338088477,1.76489256,-0.019939617,0.209401781,0.04863545,0.454891668,0.482291186,0.468591427,0.992250801,0
262.953604,-2.445613301,1.12889127,1.716437032,-2.467321003,1.343165983,1.765367639,-0.019904992,0.209287863,0.048455528,0.454833086,0.482121932,0.468477509,0.984447325,0
262.959005,-2.446384938,1.134151979,1.716961391,-2.468207961,1.348333424,1.765851133,-0.019870997,0.209117948,0.048406248,0.454653816,0.481961372,0.468307594,1.019806172,0
262.964319,-2.447174225,1.139513443,1.71748575,-2.469080631,1.353417627,1.766326839,-0.019838678,0.208936902,0.048365383,0.454460884,0.481792213,0.468126548,1.019998118,0
262.969632,-2.447966324,1.144874492,1.718272288,-2.469953138,1.358500873,1.766802455,-0.019805244,0.208671525,0.04805455,0.454317489,0.481404852,0.46786117,1.04218573,0
262.97493,-2.448777664,1.150336057,1.719058827,-2.470823181,1.363569768,1.767276729,-0.019770816,0.208302919,0.047743628,0.454069915,0.480915214,0.467492565,1.026373106,0
262.98021,-2.449578195,1.155695854,1.719845365,-2.471690268,1.368621441,1.767749391,-0.019744642,0.208021784,0.047431363,0.453918739,0.48050412,0.46721143,1.008098592,0
262.98447,-2.450215919,1.15994274,1.720369724,-2.472389849,1.372697223,1.768130743,-0.019775517,0.208846539,0.047379667,0.454800218,0.481272152,0.468036185,1.027345972,0
262.989745,-2.451023476,1.165301482,1.721156263,-2.473256115,1.377744113,1.768602958,-0.019709507,0.207559752,0.046974481,0.453650014,0.479848782,0.466749398,1.012569034,0
262.994996,-2.45181993,1.170558492,1.721680622,-2.47411844,1.38276804,1.769073024,-0.019697775,0.207358118,0.046922336,0.45346272,0.479632808,0.466547764,1.026373106,0
263.000276,-2.452634511,1.175916171,1.722204981,-2.474985527,1.387819713,1.769545686,-0.019682694,0.207031027,0.046868043,0.453147695,0.479293652,0.466220673,1.020556084,0
263.005536,-2.45344419,1.181222883,1.722860429,-2.47584933,1.392852251,1.770016558,-0.019673914,0.206783018,0.046685257,0.452982299,0.47896303,0.465972664,1.034800458,0
263.010773,-2.454265091,1.186579597,1.723646968,-2.476709355,1.397862784,1.770485371,-0.019665071,0.206464457,0.04636959,0.452812728,0.478495478,0.465654103,1.037096168,0
263.016097,-2.455105773,1.192036723,1.724171327,-2.477601825,1.402998117,1.770948341,-0.019654315,0.206021334,0.046314044,0.463518124,0.486770971,0.475144547,1.057430862,0
263.0204,-2.455800916,1.196533434,1.724826776,-2.478374403,1.407265971,1.77128404,-0.019683276,0.206677317,0.046121565,0.464299307,0.487301753,0.47580053,1.078873574,0
263.02566,-2.456671567,1.202141123,1.725744404,-2.479318806,1.412483009,1.771694399,-0.01958194,0.20533817,0.045539636,0.463149789,0.485772978,0.474461383,1.068915992,0
263.030969,-2.457547364,1.20774801,1.726399852,-2.480272006,1.417748647,1.772108582,-0.019521181,0.204961799,0.045294547,0.462835203,0.485334821,0.474085012,1.059685321,0
263.036276,-2.458418912,1.213303815,1.726924211,-2.481224847,1.423012301,1.772522608,-0.019468047,0.204685716,0.04518437,0.462561074,0.485056783,0.473808929,1.05562133,0
263.041555,-2.459285424,1.218808659,1.72757966,-2.482172661,1.428248184,1.77293445,-0.019419887,0.204458636,0.044942948,0.462406545,0.484757152,0.473581849,1.041792453,0
263.046855,-2.460147561,1.224262436,1.728104019,-2.483124246,1.433504895,1.77334793,-0.019376412,0.204254364,0.044830431,0.462215057,0.484540097,0.473377577,1.067709313,0
263.05217,-2.461036585,1.229867241,1.729021647,-2.484078523,1.438776484,1.773762581,-0.019329559,0.203917942,0.044326283,0.462083855,0.483998454,0.473041155,1.066832831,0
263.056483,-2.461761585,1.234411014,1.729546006,-2.484852897,1.443054256,1.77409906,-0.019336251,0.204669001,0.044216574,0.462896461,0.484687968,0.473792214,1.075805687,0
263.061758,-2.462658691,1.240014532,1.730201455,-2.485799993,1.448286172,1.77451059,-0.019257645,0.203339262,0.043897605,0.461647602,0.483277349,0.472462475,1.089188937,0
263.067109,-2.463583814,1.245768891,1.731250173,-2.486760734,1.453593467,1.774928049,-0.019214111,0.202824125,0.043260417,0.461407524,0.482487152,0.471947338,1.106241275,0
263.071407,-2.464343443,1.250462442,1.731643442,-2.487532415,1.457856362,1.775263358,-0.01922626,0.203457856,0.043284607,0.462041308,0.483120829,0.472581069,1.092290603,0
263.076696,-2.465268675,1.256164996,1.732298891,-2.488482024,1.463102163,1.77567598,-0.019152517,0.20201055,0.042964467,0.46068033,0.481587197,0.471133763,1.112254067,0
263.081982,-2.466214087,1.261967861,1.73295434,-2.489431095,1.468344988,1.776088368,-0.019118425,0.201458071,0.042721641,0.460215172,0.480947396,0.470581284,1.100824123,0
263.08723,-2.467146794,1.267669197,1.733347609,-2.490373343,1.473550124,1.776497792,-0.019092013,0.201004623,0.042740759,0.459725753,0.480529919,0.470127836,1.089529766,0
263.091547,-2.467907991,1.272310694,1.733871968,-2.491205213,1.477958525,1.776788649,-0.0191122,0.201585526,0.042625824,0.471181915,0.489298997,0.480240456,1.107435487,0
263.096856,-2.46886253,1.278112065,1.734527417,-2.49223819,1.483402129,1.777138291,-0.01900599,0.200191348,0.042261232,0.469863823,0.487828732,0.478846278,1.111413043,0
263.102146,-2.469820871,1.283912809,1.735182865,-2.493267469,1.488826251,1.777486681,-0.018929761,0.199850417,0.041955425,0.469599567,0.487411127,0.478505347,1.113234605,0
263.106417,-2.470598952,1.288603336,1.735576134,-2.494098481,1.493205537,1.777767962,-0.018904084,0.200613341,0.041910547,0.470359253,0.48817729,0.479268271,1.116434488,0
263.111729,-2.471571762,1.294453505,1.736100493,-2.495132041,1.498652217,1.778117802,-0.018797022,0.199139387,0.041667469,0.468899776,0.486688858,0.477794317,1.124560998,0
263.117139,-2.472572878,1.300454446,1.736755942,-2.496184669,1.504199381,1.778474095,-0.018720849,0.198597084,0.041361859,0.468434105,0.486069923,0.477252014,1.132930954,0
263.121426,-2.473375228,1.305244589,1.737411391,-2.497018794,1.508595073,1.77875643,-0.018702796,0.19938276,0.041062704,0.469351305,0.486724076,0.47803769,1.108897586,0
263.126728,-2.474350295,1.311042546,1.73806684,-2.498050409,1.514031499,1.779105611,-0.018607475,0.197976321,0.04068959,0.468036102,0.485226401,0.476631251,1.12099419,0
263.132064,-2.475346185,1.316940684,1.738460109,-2.499088638,1.519502787,1.779457031,-0.018546166,0.197525468,0.040645502,0.467545985,0.484814812,0.476180398,1.106185325,0
263.137379,-2.476327331,1.322737615,1.738853378,-2.500122782,1.524952543,1.779807068,-0.018492277,0.197212185,0.040603653,0.467199737,0.484534492,0.475867115,1.092497163,0
263.142667,-2.477293654,1.328433349,1.739246647,-2.501151673,1.530374614,1.780155327,-0.018443924,0.196979146,0.040560421,0.466939961,0.484328191,0.475634076,1.116266376,0
263.147934,-2.47827936,1.334229506,1.739639917,-2.502176477,1.535775152,1.780502203,-0.018392533,0.196615769,0.04051541,0.466547699,0.483993699,0.475270699,1.092910518,0
263.15322,-2.479250162,1.339924479,1.740033186,-2.503204978,1.541195173,1.78085033,-0.018346622,0.196332635,0.040469017,0.46624185,0.48373328,0.474987565,1.130557495,0
263.157516,-2.480068206,1.344711967,1.740426455,-2.504040854,1.545600093,1.781133257,-0.018341029,0.196988749,0.040423875,0.466914942,0.484372415,0.475643679,1.141917471,0
263.162799,-2.481086642,1.35065813,1.741212993,-2.505142615,1.551178961,1.781416889,-0.018253503,0.19543816,0.039920264,0.476023267,0.490495181,0.483259224,1.127970017,0
263.168102,-2.482101084,1.356553107,1.741606263,-2.506252123,1.556786792,1.781698479,-0.018157458,0.195142107,0.039810626,0.475685988,0.490240355,0.482963172,1.110642477,0
263.172429,-2.482917968,1.361288921,1.741868442,-2.50715743,1.561362521,1.781928244,-0.018108817,0.196050941,0.039830037,0.476536476,0.491207535,0.483872005,1.112038252,0
263.177762,-2.48392757,1.367132852,1.742130622,-2.508273215,1.567002077,1.782211428,-0.017990067,0.194784876,0.039797622,0.475167869,0.490044012,0.482605941,1.097805613,0
263.183071,-2.48492127,1.372875766,1.742130622,-2.509383979,1.572616253,1.782493337,-0.017904172,0.194704336,0.040080806,0.474859842,0.49019096,0.482525401,1.100500378,0
263.188367,-2.485914971,1.378618679,1.742392801,-2.510492023,1.578216682,1.782774556,-0.01781756,0.194598015,0.040100536,0.474657044,0.490181115,0.48241908,1.097895287,0
263.193629,-2.486901447,1.384310958,1.742523891,-2.511592953,1.583781157,1.783053969,-0.017734113,0.19452878,0.040250665,0.474429298,0.490270392,0.482349845,1.118751179,0
263.19893,-2.487914879,1.390154226,1.74304825,-2.512702043,1.589386874,1.783335453,-0.017644199,0.194269714,0.040005719,0.47420279,0.489978766,0.482090778,1.129034541,0
263.204228,-2.488940138,1.396047331,1.743441519,-2.513810505,1.594989418,1.783616778,-0.017556315,0.194001502,0.039893934,0.473902586,0.489742546,0.481822566,1.145823706,0
263.208556,-2.48979206,1.400932733,1.743834788,-2.514716021,1.599566204,1.783846596,-0.017511613,0.194751704,0.03978199,0.474664058,0.490481478,0.482572768,1.127544769,0
263.213861,-2.490821954,1.406825029,1.744228058,-2.515825948,1.60517615,1.784128293,-0.017399781,0.193435608,0.039618539,0.473317856,0.489195489,0.481256672,1.138254717,0
263.219161,-2.491862987,1.412767278,1.744490237,-2.516934828,1.610780809,1.784409724,-0.017316584,0.193120515,0.039638056,0.472909808,0.488973352,0.48094158,1.099072762,0
263.223394,-2.492667019,1.417349649,1.744621327,-2.517820468,1.615257134,1.784634498,-0.017289731,0.194179313,0.039788397,0.473866581,0.490134172,0.482000377,1.117907634,0
263.228699,-2.493692705,1.423190779,1.744621327,-2.518981069,1.620977239,1.784868645,-0.017180605,0.192811982,0.040013171,0.482496273,0.496431306,0.48946379,1.117907634,0
263.234004,-2.494718391,1.429031909,1.744883506,-2.520166345,1.626750982,1.785079639,-0.017068204,0.192718353,0.039985139,0.482304259,0.496436061,0.48937016,1.124691826,0
263.239277,-2.495745608,1.43487277,1.745407865,-2.521344471,1.632489899,1.785289361,-0.01694015,0.192682776,0.039671774,0.482297311,0.496371856,0.489334583,1.134387445,0
263.24455,-2.496784769,1.440763439,1.745801134,-2.522522598,1.638228815,1.785499083,-0.016812478,0.192560523,0.039488227,0.482139159,0.496285501,0.48921233,1.134828819,0
263.249866,-2.497835148,1.446704043,1.746325493,-2.523710331,1.64401453,1.785710515,-0.016685077,0.192387153,0.039173589,0.481995707,0.496082213,0.48903896,1.146819039,0
263.255171,-2.498897571,1.452694435,1.746718763,-2.524895607,1.649788274,1.785921509,-0.016559675,0.192210378,0.038991752,0.481784449,0.495939921,0.488862185,1.138241153,0
263.259438,-2.499747603,1.457476346,1.747112032,-2.525848966,1.654432301,1.786091219,-0.016484441,0.193247413,0.038809477,0.482837387,0.496961054,0.489899221,1.135248624,0
263.264707,-2.500796802,1.463365236,1.747505301,-2.527026199,1.660166864,1.786300782,-0.016344916,0.192008016,0.038585918,0.481570245,0.495749401,0.488659823,1.125211625,0
263.270023,-2.501848316,1.469253712,1.747636391,-2.528213932,1.66595258,1.786512214,-0.016229431,0.191881116,0.038664391,0.481288623,0.495777224,0.488532924,1.15115894,0
263.275308,-2.50291859,1.475242706,1.74802966,-2.52939474,1.671704556,1.786722413,-0.016111752,0.191704255,0.038482554,0.481085002,0.495627123,0.488356063,1.142511737,0
263.280633,-2.50399122,1.481231279,1.74816075,-2.530584484,1.677500067,1.786934203,-0.01599569,0.19149294,0.038561663,0.480718071,0.495571424,0.488144747,1.12597304,0
263.2859,-2.505037573,1.487068742,1.748685109,-2.53176127,1.683232453,1.787143686,-0.015887195,0.191479323,0.038249094,0.480752243,0.495510018,0.488131131,1.17861867,0
263.291192,-2.506141267,1.493207565,1.749209468,-2.532958701,1.689024785,1.787338886,-0.015768671,0.191094719,0.037934218,0.490372723,0.502161812,0.496267267,1.132138695,0
263.295482,-2.507003208,1.497987345,1.749602737,-2.533975903,1.693821449,1.787449961,-0.015695868,0.192152624,0.037736149,0.491456859,0.503193486,0.497325172,1.182692308,0
263.300799,-2.508121628,1.504175462,1.750258186,-2.535236617,1.699766405,1.787587628,-0.015516952,0.190770197,0.037191776,0.490167702,0.501717788,0.495942745,1.165020889,0
263.306065,-2.509216726,1.510211933,1.750782545,-2.536485239,1.705654338,1.787723974,-0.015361791,0.19071431,0.036805083,0.49015,0.501623716,0.495886858,1.16634981,0
263.311325,-2.510314989,1.516247829,1.751044724,-2.537732437,1.711535563,1.787860164,-0.015209113,0.19060008,0.036679249,0.48994601,0.501599246,0.495772628,1.156892325,0
263.316628,-2.511414835,1.522283437,1.751306904,-2.538989832,1.717464866,1.787997468,-0.015057927,0.19047898,0.036553261,0.489736718,0.501566338,0.495651528,1.16862572,0
263.322009,-2.512543799,1.52846964,1.751437993,-2.540265721,1.723481381,1.788136792,-0.014903306,0.190253724,0.036559475,0.489353734,0.50149881,0.495426272,1.138469523,0
263.327308,-2.513627648,1.534404229,1.751962352,-2.541522167,1.729406211,1.788273992,-0.014759957,0.190373055,0.036174439,0.489522233,0.501568973,0.495545603,1.165349265,0
263.332748,-2.514769877,1.540639978,1.752486711,-2.542812046,1.735488694,1.788414843,-0.014607464,0.190092077,0.035787281,0.489282342,0.501246909,0.495264625,1.184251412,0
263.338058,-2.515906139,1.546824844,1.752879981,-2.5440711,1.741425824,1.788552328,-0.014462139,0.190023216,0.035534862,0.489194365,0.501197163,0.495195764,1.191205721,0
263.343337,-2.517044833,1.553009263,1.753535429,-2.545322804,1.747328292,1.788689011,-0.014317322,0.189805779,0.035016899,0.489091093,0.500865561,0.494978327,1.197713962,0
263.34863,-2.51819687,1.559243208,1.754059788,-2.546577827,1.753246414,1.788826056,-0.014174299,0.189501727,0.034629222,0.488837856,0.500510694,0.494674275,1.195680875,0
263.353932,-2.519352177,1.565476548,1.754584147,-2.547849619,1.759206695,1.788947205,-0.014034729,0.189213596,0.034241908,0.498338899,0.506897946,0.502618423,1.186933749,0
263.35923,-2.520501408,1.571659018,1.754977417,-2.549175208,1.76528257,1.789007919,-0.01388991,0.189021497,0.033969789,0.498138041,0.506714607,0.502426324,1.18054901,0
263.363474,-2.521418993,1.576584527,1.755239596,-2.55023708,1.770149691,1.789056554,-0.013752093,0.190232066,0.033768323,0.499311525,0.507962258,0.503636892,1.175952112,0
263.368778,-2.5225629,1.582715984,1.755501776,-2.551564169,1.776232447,1.789117336,-0.013567666,0.188979294,0.033554778,0.497981098,0.506787142,0.50238412,1.191859372,0
263.374097,-2.523727194,1.588947651,1.756026134,-2.552895012,1.782332405,1.78917829,-0.013387967,0.188868351,0.033091202,0.497922246,0.506624109,0.502273178,1.177220395,0
263.378353,-2.524649943,1.593872196,1.756550493,-2.553959886,1.787213288,1.789227063,-0.013255733,0.190103445,0.032627797,0.499256807,0.507759735,0.503508271,1.195455403,0
263.383656,-2.525820772,1.600102639,1.757337032,-2.555286726,1.793294897,1.789287833,-0.013075994,0.188762346,0.031890031,0.498104853,0.506229492,0.502167172,1.187830563,0
263.38895,-2.526987018,1.606281921,1.757992481,-2.556611314,1.799366184,1.789348501,-0.012909519,0.188701009,0.031295353,0.498174379,0.506037291,0.502105835,1.201345461,0
263.394227,-2.528166829,1.61251067,1.758779019,-2.557931648,1.805417975,1.789408974,-0.012745494,0.1885779,0.030569482,0.498250181,0.505715271,0.501982726,1.179257922,0
263.398519,-2.529112687,1.617482879,1.759172288,-2.55900553,1.810340144,1.789458159,-0.012625469,0.18971223,0.030236686,0.499430884,0.506803229,0.503117056,1.188953488,0
263.403765,-2.530280698,1.62360979,1.759696647,-2.560318107,1.816356384,1.789518277,-0.012465351,0.188515135,0.029761512,0.498311258,0.505528664,0.501919961,1.186262026,0
263.409066,-2.531461522,1.629786304,1.760089917,-2.561644446,1.822435699,1.789579024,-0.012313293,0.188386518,0.02942836,0.498197159,0.50538553,0.501791344,1.202601618,0
263.41438,-2.532664015,1.636062775,1.760483186,-2.562985616,1.828555791,1.789625967,-0.012161052,0.188220192,0.029095839,0.507568205,0.511606287,0.509587246,1.197940287,0
263.419672,-2.533859336,1.642288566,1.761007545,-2.564375532,1.83477186,1.789607274,-0.012004571,0.188148105,0.028618422,0.507578346,0.511451972,0.509515159,1.20600585,0
263.424971,-2.535067588,1.648563932,1.761925173,-2.565767285,1.840996152,1.789588555,-0.011810851,0.188129881,0.027682101,0.507834562,0.511159307,0.509496934,1.227151034,0
263.430387,-2.536330158,1.655089156,1.762711711,-2.567189769,1.847357874,1.789569424,-0.011615908,0.187864383,0.026876844,0.507776749,0.510686124,0.509231436,1.184662868,0
263.435652,-2.537519848,1.661211895,1.76323607,-2.568572593,1.853542229,1.789550826,-0.011436936,0.188148416,0.026333354,0.508153556,0.510877384,0.50951547,1.201800948,0
263.440927,-2.538732304,1.667434371,1.763760429,-2.569958043,1.859738331,1.789532193,-0.011258856,0.188148388,0.025790397,0.508246926,0.510783957,0.509515442,1.195562584,0
263.446144,-2.539928414,1.673555858,1.764022609,-2.57132826,1.865866304,1.789513764,-0.011086712,0.18826252,0.025509584,0.50832932,0.510929827,0.509629573,1.212732558,0
263.450444,-2.540929782,1.678673561,1.764284788,-2.572457632,1.870917154,1.789498575,-0.010942388,0.189328959,0.025228976,0.509391739,0.512000286,0.510696013,1.216572238,0
263.455739,-2.542168424,1.684995104,1.764546968,-2.573848335,1.877136748,1.789479871,-0.010770486,0.188064993,0.024951607,0.508094555,0.510769538,0.509432046,1.226227573,0
263.461034,-2.543418567,1.691366491,1.764940237,-2.575239039,1.883356341,1.789461167,-0.010596824,0.18794751,0.024539634,0.508009397,0.510619729,0.509314563,1.231810852,0
263.466305,-2.544671215,1.697737385,1.765595686,-2.576623438,1.889547744,1.789442548,-0.01042572,0.187829958,0.023865481,0.508057817,0.510336205,0.509197011,1.228371205,0
263.471674,-2.545947831,1.704207774,1.766251134,-2.578033577,1.895854259,1.789423583,-0.010256491,0.187581187,0.023191414,0.507976852,0.50991963,0.508948241,1.22553322,0
